id,taCode,Date,time
0000000829,255,3-12-21,12:56
0000000672,255,3-12-21,14:0
0000000672,255,3-12-21,14:0
0000006162,255,3-12-21,14:1
0000000851,255,3-12-21,14:15
0000000906,255,3-12-21,14:19
0000000802,255,3-12-21,15:0
0000000353,255,3-12-21,15:0
0000000722,255,3-12-21,15:0
0000006155,255,3-12-21,15:0
0000006132,255,3-12-21,15:0
0000000835,255,3-12-21,15:3
0000000713,255,3-12-21,15:4
0000000854,255,3-12-21,15:4
0000001381,255,3-12-21,15:7
0000002947,255,3-12-21,15:9
0000000700,255,3-12-21,16:0
0000006140,255,3-12-21,16:0
0000000836,255,3-12-21,16:0
0000000588,255,3-12-21,16:0
0000000711,255,3-12-21,16:0
0000006096,255,3-12-21,16:0
0000002941,255,3-12-21,16:0
0000000721,255,3-12-21,16:1
0000000889,255,3-12-21,16:1
0000000631,255,3-12-21,16:1
0000000834,255,3-12-21,16:2
0000006167,255,3-12-21,16:2
0000000302,255,3-12-21,16:2
0000000861,255,3-12-21,16:2
0000003006,255,3-12-21,16:3
0000000350,255,3-12-21,16:3
0000000350,255,3-12-21,16:4
0000006111,255,3-12-21,16:4
0000000112,255,3-12-21,16:4
0000006170,255,3-12-21,16:5
0000000705,255,3-12-21,16:5
0000006171,255,3-12-21,16:6
0000006173,255,3-12-21,16:7
0000000896,255,3-12-21,16:7
0000000243,255,3-12-21,16:8
0000002957,255,3-12-21,16:8
0000000914,255,3-12-21,16:8
0000000859,255,3-12-21,16:8
0000000788,255,3-12-21,16:9
0000006163,255,3-12-21,16:9
0000000903,255,3-12-21,16:10
0000000920,255,3-12-21,16:10
0000000863,255,3-12-21,16:10
0000000853,255,3-12-21,16:10
0000006169,255,3-12-21,16:11
0000000678,255,3-12-21,16:11
0000000902,255,3-12-21,16:11
0000000704,255,3-12-21,16:12
0000006153,255,3-12-21,16:13
0000000738,255,3-12-21,16:17
0000002950,255,3-12-21,16:18
0000000593,255,3-12-21,16:18
0000000850,255,3-12-21,16:18
0000000901,255,3-12-21,16:19
0000006160,255,3-12-21,16:21
0000000744,255,3-12-21,16:22
0000000712,255,3-12-21,16:22
0000001380,255,3-12-21,16:23
0000000635,255,3-12-21,16:26
0000006154,255,3-12-21,16:26
0000000670,255,3-12-21,16:30
0000000852,255,3-12-21,16:33
0000000784,255,3-12-21,16:35
0000006139,255,3-12-21,16:37
0000000583,255,3-12-21,16:38
0000000843,255,3-12-21,16:38
0000000391,255,3-12-21,16:43
0000000362,255,3-12-21,16:48
0000000923,255,3-12-21,16:48
0000000739,255,3-12-21,17:0
0000006138,255,3-12-21,17:6
0000000753,255,3-12-21,17:41
0000009954,255,3-12-21,19:0
0000000729,255,3-12-21,19:0
0000000672,255,3-12-21,19:49
0000000679,255,3-12-21,21:42
0000000805,255,3-12-21,21:58
0000000805,255,3-12-21,21:59
0000000805,255,4-12-21,5:4
0000000708,255,4-12-21,5:22
0000000679,255,4-12-21,5:42
0000000708,255,4-12-21,13:19
0000000329,255,4-12-21,21:55
0000000708,255,5-12-21,4:30
0000000805,255,5-12-21,5:46
0000000708,255,5-12-21,5:47
0000000329,255,5-12-21,13:28
0000000708,255,5-12-21,13:34
0000000805,255,5-12-21,15:7
0000000829,255,6-12-21,5:21
0000000797,255,6-12-21,5:21
0000000805,255,6-12-21,5:30
0000000763,255,6-12-21,5:37
0000006162,255,6-12-21,5:46
0000000767,255,6-12-21,6:10
0000000363,255,6-12-21,6:11
0000006155,255,6-12-21,6:17
0000006135,255,6-12-21,6:21
0000000713,255,6-12-21,6:22
0000000365,255,6-12-21,6:29
0000006140,255,6-12-21,6:30
0000000839,255,6-12-21,6:32
0000006158,255,6-12-21,6:32
0000000834,255,6-12-21,6:35
0000000892,255,6-12-21,6:35
0000000590,255,6-12-21,6:37
