id,taCode,Date,time
0000001333,1,2-12-21,10:33
0000001359,1,2-12-21,11:21
0000005459,1,2-12-21,11:34
0000005572,1,2-12-21,11:35
0000008015,1,2-12-21,11:41
0000005347,1,2-12-21,11:41
0000001310,1,2-12-21,11:44
0000003156,1,2-12-21,11:49
0000005333,1,2-12-21,11:49
0000001424,1,2-12-21,11:53
0000005528,1,2-12-21,11:54
0000005540,1,2-12-21,11:57
0000001225,1,2-12-21,11:59
0000005558,1,2-12-21,11:59
0000000550,3,2-12-21,12:0
0000001352,3,2-12-21,12:0
0000001456,3,2-12-21,12:0
0000001421,3,2-12-21,12:0
0000005466,3,2-12-21,12:0
0000009039,3,2-12-21,12:0
0000009019,3,2-12-21,12:0
0000005496,3,2-12-21,12:0
0000005547,3,2-12-21,12:0
0000005571,3,2-12-21,12:1
0000005455,3,2-12-21,12:1
0000009013,3,2-12-21,12:1
0000005373,3,2-12-21,12:1
0000009025,3,2-12-21,12:1
0000009031,3,2-12-21,12:1
0000009018,3,2-12-21,12:1
0000001345,3,2-12-21,12:2
0000005236,1,2-12-21,12:2
0000009028,3,2-12-21,12:2
0000005542,3,2-12-21,12:2
0000001378,1,2-12-21,12:3
0000005550,3,2-12-21,12:4
0000001460,3,2-12-21,12:5
0000001460,3,2-12-21,12:5
0000009036,3,2-12-21,12:7
0000005366,3,2-12-21,12:7
0000008030,3,2-12-21,12:28
0000008028,3,2-12-21,12:29
0000001408,3,2-12-21,12:30
0000009051,3,2-12-21,12:41
0000009052,3,2-12-21,12:56
0000005475,3,2-12-21,13:0
0000005145,3,2-12-21,13:0
0000009024,3,2-12-21,13:6
0000005131,3,2-12-21,13:59
0000009033,3,2-12-21,13:59
0000001328,3,2-12-21,14:0
0000009015,3,2-12-21,14:5
0000005557,3,2-12-21,14:30
0000001452,3,2-12-21,14:30
0000008038,3,2-12-21,14:30
0000000626,3,2-12-21,14:30
0000001436,3,2-12-21,14:30
0000009046,3,2-12-21,14:30
0000005440,3,2-12-21,14:30
0000001401,3,2-12-21,14:30
0000001299,3,2-12-21,14:31
0000001351,3,2-12-21,14:31
0000008037,3,2-12-21,14:31
0000008040,3,2-12-21,14:31
0000008034,3,2-12-21,14:31
0000008022,3,2-12-21,14:31
0000001442,3,2-12-21,14:31
0000001298,3,2-12-21,14:31
0000005573,3,2-12-21,14:31
0000005470,3,2-12-21,14:31
0000008027,3,2-12-21,14:31
0000001416,3,2-12-21,14:32
0000008024,3,2-12-21,14:32
