id,taCode,Date,time
0000001362,1,2-12-21,10:39
0000005535,1,2-12-21,11:1
0000005374,3,2-12-21,11:16
0000001455,3,2-12-21,11:38
0000001340,1,2-12-21,11:40
0000005478,1,2-12-21,11:41
0000001437,1,2-12-21,11:47
0000005559,1,2-12-21,11:47
0000005488,1,2-12-21,11:50
0000005462,1,2-12-21,11:50
0000005150,1,2-12-21,11:51
0000001313,1,2-12-21,11:52
0000001425,1,2-12-21,11:54
0000009029,3,2-12-21,12:0
0000009034,3,2-12-21,12:0
0000001448,3,2-12-21,12:0
0000001335,3,2-12-21,12:0
0000001357,3,2-12-21,12:0
0000001358,3,2-12-21,12:0
0000001419,3,2-12-21,12:0
0000001464,3,2-12-21,12:0
0000001454,3,2-12-21,12:1
0000001363,3,2-12-21,12:1
0000000649,3,2-12-21,12:1
0000005386,3,2-12-21,12:1
0000005368,3,2-12-21,12:1
0000000534,3,2-12-21,12:1
0000005385,3,2-12-21,12:1
0000009014,3,2-12-21,12:1
0000001461,3,2-12-21,12:1
0000009035,3,2-12-21,12:1
0000009038,3,2-12-21,12:1
0000009020,3,2-12-21,12:2
0000009032,3,2-12-21,12:2
0000009040,3,2-12-21,12:2
0000001311,3,2-12-21,12:2
0000009027,3,2-12-21,12:2
0000001459,3,2-12-21,12:2
0000001384,3,2-12-21,12:2
0000005569,3,2-12-21,12:2
0000005461,3,2-12-21,12:3
0000009021,3,2-12-21,12:3
0000005565,3,2-12-21,12:3
0000001462,3,2-12-21,12:3
0000005479,3,2-12-21,12:3
0000001453,3,2-12-21,12:3
0000005564,3,2-12-21,12:4
0000005533,3,2-12-21,12:4
0000005527,3,2-12-21,12:4
0000001366,3,2-12-21,12:4
0000005567,3,2-12-21,12:4
0000005367,3,2-12-21,12:5
0000008023,3,2-12-21,12:5
0000005376,3,2-12-21,12:5
0000001376,1,2-12-21,12:5
0000001403,3,2-12-21,12:7
0000009011,3,2-12-21,12:7
0000001449,3,2-12-21,12:7
0000005474,3,2-12-21,12:12
0000005536,3,2-12-21,12:12
0000001392,3,2-12-21,12:33
0000001314,3,2-12-21,12:41
0000009056,3,2-12-21,12:41
0000009048,3,2-12-21,12:43
0000009043,3,2-12-21,12:43
0000009055,3,2-12-21,12:44
0000009049,3,2-12-21,12:44
0000009058,3,2-12-21,12:44
0000000651,3,2-12-21,12:58
0000009057,3,2-12-21,12:58
0000009074,3,2-12-21,12:59
0000009044,3,2-12-21,12:59
0000009045,3,2-12-21,12:59
0000009078,3,2-12-21,13:0
0000009065,3,2-12-21,13:0
0000009075,3,2-12-21,13:0
0000009071,3,2-12-21,13:0
0000009059,3,2-12-21,13:0
0000009061,3,2-12-21,13:0
0000009072,3,2-12-21,13:0
0000009064,3,2-12-21,13:0
0000009063,3,2-12-21,13:1
0000009068,3,2-12-21,13:1
0000009067,3,2-12-21,13:1
0000009069,3,2-12-21,13:1
0000009070,3,2-12-21,13:1
0000009077,3,2-12-21,13:1
0000009062,3,2-12-21,13:1
0000009026,3,2-12-21,13:1
0000009060,3,2-12-21,13:2
0000001119,3,2-12-21,14:0
0000001187,3,2-12-21,14:0
0000001356,3,2-12-21,14:1
0000001377,3,2-12-21,14:1
0000009017,3,2-12-21,14:2
0000001185,3,2-12-21,14:3
0000001286,3,2-12-21,14:12
0000001347,3,2-12-21,14:30
0000001375,3,2-12-21,14:30
0000001426,3,2-12-21,14:30
0000005560,3,2-12-21,14:30
0000001382,3,2-12-21,14:30
0000001253,3,2-12-21,14:30
0000001389,3,2-12-21,14:30
0000005544,3,2-12-21,14:30
0000001434,3,2-12-21,14:30
0000001398,3,2-12-21,14:31
0000001336,3,2-12-21,14:31
0000001415,3,2-12-21,14:31
0000001429,3,2-12-21,14:31
0000001302,3,2-12-21,14:31
0000001173,3,2-12-21,14:31
0000001019,3,2-12-21,14:31
0000001432,3,2-12-21,14:31
0000009076,3,2-12-21,14:32
0000005522,3,2-12-21,14:32
0000005006,3,2-12-21,14:32
0000005494,3,2-12-21,14:32
0000005312,3,2-12-21,14:32
0000001132,3,2-12-21,14:32
0000005553,3,2-12-21,14:32
0000001267,3,2-12-21,14:32
0000003008,3,2-12-21,14:33
0000001457,3,2-12-21,14:34
0000008039,3,2-12-21,14:34
0000000888,3,2-12-21,14:34
0000005561,3,2-12-21,14:34
0000005568,3,2-12-21,14:34
0000008025,3,2-12-21,14:34
0000001271,3,2-12-21,14:34
0000001128,3,2-12-21,14:34
0000000615,3,2-12-21,14:35
0000005526,3,2-12-21,14:35
0000001337,3,2-12-21,14:35
0000009009,3,2-12-21,14:35
0000005562,3,2-12-21,14:36
0000001266,3,2-12-21,14:38
0000005484,3,2-12-21,14:38
0000001379,3,2-12-21,14:39
0000001430,3,2-12-21,14:39
0000001414,3,2-12-21,14:40
0000005486,3,2-12-21,14:43
0000001399,3,2-12-21,15:6
0000000898,3,2-12-21,15:12
0000005468,3,2-12-21,16:3
0000000407,3,2-12-21,16:3
0000001438,3,2-12-21,16:8
0000005482,3,2-12-21,17:2
0000006097,3,2-12-21,17:2
0000000824,3,2-12-21,17:6
0000005485,3,2-12-21,17:29
0000001395,1,2-12-21,17:42
0000001385,1,2-12-21,17:50
0000001269,3,2-12-21,18:1
0000005481,3,2-12-21,18:2
0000001362,3,2-12-21,18:4
0000005504,1,2-12-21,19:27
0000005036,1,2-12-21,19:29
0000001451,1,2-12-21,19:31
0000001321,1,2-12-21,19:37
0000001393,1,2-12-21,19:37
0000005498,1,2-12-21,19:37
0000005498,1,2-12-21,19:37
0000001420,1,2-12-21,19:39
0000001420,1,2-12-21,19:40
0000001427,1,2-12-21,19:43
0000001325,1,2-12-21,19:44
0000005566,1,2-12-21,19:44
0000005233,1,2-12-21,19:46
0000003056,1,2-12-21,19:48
0000005342,1,2-12-21,19:49
0000005471,1,2-12-21,19:53
0000001445,1,2-12-21,19:53
0000001324,1,2-12-21,19:56
0000005363,1,2-12-21,19:58
0000005559,3,2-12-21,20:0
0000001340,3,2-12-21,20:0
0000001437,3,2-12-21,20:0
0000005150,3,2-12-21,20:0
0000001333,3,2-12-21,20:0
0000001313,3,2-12-21,20:0
0000005488,3,2-12-21,20:1
0000005478,3,2-12-21,20:4
0000001425,3,2-12-21,20:4
0000001376,3,2-12-21,20:6
0000005535,3,2-12-21,20:10
0000005462,3,2-12-21,20:14
0000001446,1,2-12-21,23:26
0000001397,1,2-12-21,23:57
0000001385,3,3-12-21,0:2
0000001395,3,3-12-21,0:18
0000001311,1,3-12-21,3:12
0000001335,1,3-12-21,3:35
0000000534,1,3-12-21,3:38
0000001462,1,3-12-21,3:40
0000005496,1,3-12-21,3:41
0000005486,1,3-12-21,3:42
0000001384,1,3-12-21,3:44
0000001464,1,3-12-21,3:44
0000001453,1,3-12-21,3:44
0000005567,1,3-12-21,3:45
0000009016,1,3-12-21,3:45
0000001363,1,3-12-21,3:45
0000009038,1,3-12-21,3:47
0000009037,1,3-12-21,3:47
0000009028,1,3-12-21,3:47
0000001357,1,3-12-21,3:48
0000001358,1,3-12-21,3:48
0000005564,1,3-12-21,3:50
0000005462,1,3-12-21,3:50
0000005533,1,3-12-21,3:50
0000000649,1,3-12-21,3:51
