id,taCode,Date,time
0000000919,255,1-12-21,10:55
0000000278,255,1-12-21,16:0
0000000796,255,1-12-21,16:0
0000000831,255,1-12-21,16:0
0000002947,255,1-12-21,16:0
0000000409,255,1-12-21,16:0
0000000865,255,1-12-21,16:0
0000000905,255,1-12-21,16:0
0000000927,255,1-12-21,16:0
0000006164,255,1-12-21,16:2
0000006141,255,1-12-21,16:2
0000000702,255,1-12-21,16:2
0000000563,255,1-12-21,16:2
0000000734,255,1-12-21,16:2
0000000758,255,1-12-21,16:3
0000006100,255,1-12-21,16:4
0000000896,255,1-12-21,16:4
0000000735,255,1-12-21,16:4
0000000809,255,1-12-21,16:4
0000006129,255,1-12-21,16:5
0000000855,255,1-12-21,16:5
0000000764,255,1-12-21,16:5
0000000771,255,1-12-21,16:5
0000000832,255,1-12-21,16:6
0000006135,255,1-12-21,16:7
0000002570,255,1-12-21,16:10
0000000121,255,1-12-21,16:10
0000000363,255,1-12-21,16:14
0000000721,255,1-12-21,16:14
0000000029,255,1-12-21,16:18
0000000701,255,1-12-21,16:19
0000000582,255,1-12-21,16:28
0000000366,255,1-12-21,16:29
0000006142,255,1-12-21,16:30
0000000783,255,1-12-21,17:5
0000000918,255,1-12-21,19:34
0000000929,255,2-12-21,7:23
0000000929,255,2-12-21,7:24
0000000278,255,2-12-21,7:29
0000000927,255,2-12-21,7:46
0000000801,255,2-12-21,7:49
0000000783,255,2-12-21,7:54
0000000917,255,2-12-21,8:9
0000000796,255,2-12-21,15:0
0000000758,255,2-12-21,15:0
0000000764,255,2-12-21,15:3
0000000278,255,2-12-21,16:0
0000002947,255,2-12-21,16:0
0000000865,255,2-12-21,16:0
0000006135,255,2-12-21,16:0
0000000905,255,2-12-21,16:0
0000000832,255,2-12-21,16:0
0000000245,255,2-12-21,16:1
0000006146,255,2-12-21,16:1
0000000929,255,2-12-21,16:1
0000006164,255,2-12-21,16:1
0000000855,255,2-12-21,16:1
0000006100,255,2-12-21,16:2
0000000563,255,2-12-21,16:2
0000006123,255,2-12-21,16:2
0000006129,255,2-12-21,16:3
0000000927,255,2-12-21,16:3
0000000760,255,2-12-21,16:3
0000000896,255,2-12-21,16:4
0000000659,255,2-12-21,16:5
0000000701,255,2-12-21,16:5
0000006168,255,2-12-21,16:8
0000000121,255,2-12-21,16:9
0000000582,255,2-12-21,16:11
0000001263,255,2-12-21,16:20
0000000771,255,2-12-21,16:21
0000000809,255,2-12-21,16:22
0000003069,255,2-12-21,16:27
0000006142,255,2-12-21,16:31
0000000783,255,2-12-21,16:41
0000000735,255,2-12-21,16:59
0000000734,255,2-12-21,16:59
0000000916,255,2-12-21,18:1
0000000917,255,2-12-21,19:33
0000000918,255,2-12-21,20:16
0000000278,255,3-12-21,7:23
0000000929,255,3-12-21,7:25
0000000801,255,3-12-21,7:49
0000000783,255,3-12-21,7:56
0000000783,255,3-12-21,7:57
0000000927,255,3-12-21,8:12
0000000917,255,3-12-21,8:19
0000000919,255,3-12-21,9:47
