id,taCode,Date,time
0000000329,255,1-12-21,13:29
0000000608,255,1-12-21,14:0
0000006131,255,1-12-21,14:35
0000008087,255,1-12-21,14:37
0000008084,255,1-12-21,14:39
0000008089,255,1-12-21,14:39
0000008088,255,1-12-21,14:40
0000008082,255,1-12-21,14:40
0000008081,255,1-12-21,14:41
0000008093,255,1-12-21,14:44
0000008091,255,1-12-21,14:46
0000008094,255,1-12-21,14:46
0000000780,255,1-12-21,15:0
0000006117,255,1-12-21,15:0
0000006117,255,1-12-21,15:0
0000008083,255,1-12-21,15:2
0000008085,255,1-12-21,15:3
0000005431,255,1-12-21,15:3
0000006091,255,1-12-21,15:5
0000008092,255,1-12-21,15:5
0000008090,255,1-12-21,15:5
0000008086,255,1-12-21,15:6
0000001381,255,1-12-21,15:6
0000000827,255,1-12-21,16:0
0000000799,255,1-12-21,16:0
0000001368,255,1-12-21,16:0
0000006103,255,1-12-21,16:0
0000000765,255,1-12-21,16:0
0000000926,255,1-12-21,16:0
0000006121,255,1-12-21,16:0
0000006096,255,1-12-21,16:0
0000008075,255,1-12-21,16:0
0000000913,255,1-12-21,16:1
0000000911,255,1-12-21,16:1
0000006174,255,1-12-21,16:1
0000000897,255,1-12-21,16:1
0000000800,255,1-12-21,16:1
0000000631,255,1-12-21,16:1
0000000930,255,1-12-21,16:2
0000006122,255,1-12-21,16:2
0000000720,255,1-12-21,16:2
0000006120,255,1-12-21,16:2
0000000642,255,1-12-21,16:2
0000006149,255,1-12-21,16:2
0000000857,255,1-12-21,16:3
0000000727,255,1-12-21,16:3
0000000841,255,1-12-21,16:3
0000000068,255,1-12-21,16:3
0000000842,255,1-12-21,16:3
0000006159,255,1-12-21,16:3
0000000743,255,1-12-21,16:3
0000006102,255,1-12-21,16:4
0000000612,255,1-12-21,16:4
0000006099,255,1-12-21,16:4
0000000852,255,1-12-21,16:5
0000000792,255,1-12-21,16:5
0000006123,255,1-12-21,16:5
0000000724,255,1-12-21,16:5
0000000709,255,1-12-21,16:5
0000000298,255,1-12-21,16:6
0000006134,255,1-12-21,16:6
0000000861,255,1-12-21,16:6
0000001391,255,1-12-21,16:7
0000000924,255,1-12-21,16:7
0000003017,255,1-12-21,16:7
0000000518,255,1-12-21,16:8
0000003024,255,1-12-21,16:9
0000000908,255,1-12-21,16:9
0000006157,255,1-12-21,16:10
0000000894,255,1-12-21,16:11
0000000243,255,1-12-21,16:11
0000000524,255,1-12-21,16:12
0000000892,255,1-12-21,16:12
0000000730,255,1-12-21,16:13
0000000789,255,1-12-21,16:13
0000000742,255,1-12-21,16:13
