id,taCode,Date,time
0000001462,1,19-11-21,11:21
0000005527,1,19-11-21,11:23
0000001446,1,19-11-21,11:32
0000005461,1,19-11-21,11:34
0000005564,1,19-11-21,11:35
0000005036,1,19-11-21,11:39
0000005320,1,19-11-21,11:40
0000001441,1,19-11-21,11:42
0000001464,1,19-11-21,11:47
0000005537,1,19-11-21,11:49
0000005533,1,19-11-21,11:53
0000001419,1,19-11-21,11:53
0000005342,1,19-11-21,11:55
0000005536,1,19-11-21,11:55
0000001357,3,19-11-21,12:0
0000001366,3,19-11-21,12:0
0000001363,3,19-11-21,12:0
0000005385,3,19-11-21,12:0
0000001448,3,19-11-21,12:0
0000001420,3,19-11-21,12:0
0000001427,3,19-11-21,12:0
0000001447,3,19-11-21,12:0
0000005368,3,19-11-21,12:0
0000001454,3,19-11-21,12:0
0000001268,3,19-11-21,12:1
0000001461,3,19-11-21,12:1
0000005530,3,19-11-21,12:1
0000000649,3,19-11-21,12:1
0000005371,3,19-11-21,12:1
0000003056,3,19-11-21,12:1
0000005233,3,19-11-21,12:1
0000005504,3,19-11-21,12:1
0000001405,3,19-11-21,12:1
0000005386,3,19-11-21,12:1
0000001326,3,19-11-21,12:2
0000005367,3,19-11-21,12:2
0000001325,3,19-11-21,12:2
0000001451,3,19-11-21,12:2
0000009035,3,19-11-21,12:2
0000000534,3,19-11-21,12:2
0000001353,3,19-11-21,12:2
0000001445,3,19-11-21,12:3
0000005569,3,19-11-21,12:3
0000001453,3,19-11-21,12:3
0000009034,3,19-11-21,12:3
0000005566,3,19-11-21,12:4
0000001311,3,19-11-21,12:4
0000009016,3,19-11-21,12:4
0000009031,3,19-11-21,12:4
0000009032,3,19-11-21,12:4
0000009040,3,19-11-21,12:5
0000009021,3,19-11-21,12:6
0000005436,3,19-11-21,12:8
0000005363,3,19-11-21,12:10
0000005471,3,19-11-21,12:10
0000001395,3,19-11-21,12:21
0000009026,3,19-11-21,12:27
0000009012,3,19-11-21,12:37
0000009005,3,19-11-21,12:37
0000009002,3,19-11-21,12:37
0000009011,3,19-11-21,12:37
0000009009,3,19-11-21,12:38
0000009053,3,19-11-21,12:55
0000009044,3,19-11-21,12:57
0000009056,3,19-11-21,12:57
0000009048,3,19-11-21,12:57
0000009049,3,19-11-21,12:58
0000009057,3,19-11-21,13:0
0000009047,3,19-11-21,13:0
0000009058,3,19-11-21,13:0
0000009055,3,19-11-21,13:0
0000005111,3,19-11-21,13:9
0000005479,3,19-11-21,13:9
0000009045,3,19-11-21,13:15
0000009020,3,19-11-21,14:0
0000001371,3,19-11-21,14:0
0000001187,3,19-11-21,14:0
0000001356,3,19-11-21,14:1
0000001119,3,19-11-21,14:2
0000009017,3,19-11-21,14:3
0000001286,3,19-11-21,14:10
0000001185,3,19-11-21,14:24
0000005482,3,19-11-21,14:29
0000001347,3,19-11-21,14:30
0000001426,3,19-11-21,14:30
0000001375,3,19-11-21,14:30
0000001382,3,19-11-21,14:30
0000005522,3,19-11-21,14:30
0000001253,3,19-11-21,14:30
0000001415,3,19-11-21,14:30
0000001302,3,19-11-21,14:30
0000001336,3,19-11-21,14:30
0000005312,3,19-11-21,14:30
0000001337,3,19-11-21,14:30
0000005553,3,19-11-21,14:31
0000001267,3,19-11-21,14:31
0000001434,3,19-11-21,14:31
0000001019,3,19-11-21,14:31
0000005544,3,19-11-21,14:31
0000009060,3,19-11-21,14:31
0000009072,3,19-11-21,14:31
0000009062,3,19-11-21,14:31
0000009064,3,19-11-21,14:32
0000008023,3,19-11-21,14:32
0000009067,3,19-11-21,14:32
0000009063,3,19-11-21,14:32
0000009059,3,19-11-21,14:32
0000009078,3,19-11-21,14:32
0000009061,3,19-11-21,14:32
0000009071,3,19-11-21,14:32
0000009075,3,19-11-21,14:32
0000009065,3,19-11-21,14:32
0000009066,3,19-11-21,14:33
0000009074,3,19-11-21,14:33
0000009069,3,19-11-21,14:33
0000009077,3,19-11-21,14:33
0000009070,3,19-11-21,14:33
0000009073,3,19-11-21,14:33
0000009068,3,19-11-21,14:33
0000001173,3,19-11-21,14:33
0000001398,3,19-11-21,14:34
0000009076,3,19-11-21,14:34
0000001432,3,19-11-21,14:34
0000001300,3,19-11-21,14:34
0000008039,3,19-11-21,14:34
0000005562,3,19-11-21,14:34
0000001414,3,19-11-21,14:34
0000001457,3,19-11-21,14:34
0000008036,3,19-11-21,14:35
0000001128,3,19-11-21,14:35
0000008025,3,19-11-21,14:35
0000005484,3,19-11-21,14:35
0000001271,3,19-11-21,14:36
0000005554,3,19-11-21,14:36
0000008021,3,19-11-21,14:38
0000001379,3,19-11-21,14:38
0000001266,3,19-11-21,14:38
0000001438,3,19-11-21,14:43
0000003008,3,19-11-21,14:47
0000001314,3,19-11-21,14:47
0000005485,3,19-11-21,14:48
0000005481,3,19-11-21,14:50
0000001429,3,19-11-21,14:54
0000000898,3,19-11-21,14:54
0000001430,3,19-11-21,14:55
0000001376,3,19-11-21,14:55
0000001399,3,19-11-21,15:41
0000005468,3,19-11-21,16:0
0000000407,3,19-11-21,16:2
0000001377,3,19-11-21,17:1
0000006097,3,19-11-21,17:17
0000000587,3,19-11-21,17:21
0000000824,3,19-11-21,17:21
0000005474,3,19-11-21,17:30
0000001397,1,19-11-21,17:38
0000005478,1,19-11-21,19:40
0000005462,1,19-11-21,19:40
0000001437,1,19-11-21,19:44
0000001321,1,19-11-21,19:45
0000005535,1,19-11-21,19:45
0000005559,1,19-11-21,19:45
0000001340,1,19-11-21,19:50
0000005150,1,19-11-21,19:51
0000005488,1,19-11-21,19:52
0000001313,1,19-11-21,19:55
0000001425,1,19-11-21,20:0
0000005461,3,19-11-21,20:0
0000005527,3,19-11-21,20:0
0000001419,3,19-11-21,20:0
0000001441,3,19-11-21,20:0
0000005537,3,19-11-21,20:0
0000001333,3,19-11-21,20:1
0000005036,3,19-11-21,20:1
0000001462,3,19-11-21,20:1
0000005320,3,19-11-21,20:1
0000005536,3,19-11-21,20:3
0000005342,3,19-11-21,20:3
0000001464,3,19-11-21,20:4
0000005564,3,19-11-21,20:4
0000005533,3,19-11-21,20:4
0000001362,1,19-11-21,23:6
0000001406,1,20-11-21,3:40
0000001458,1,20-11-21,3:45
0000001427,1,20-11-21,3:50
0000005566,1,20-11-21,3:51
0000000649,1,20-11-21,3:51
0000005241,1,20-11-21,3:52
0000001325,1,20-11-21,3:54
0000001409,1,20-11-21,3:56
0000001445,1,20-11-21,3:58
0000005471,1,20-11-21,3:58
0000001340,3,20-11-21,4:0
0000001313,3,20-11-21,4:0
0000005488,3,20-11-21,4:0
0000001437,3,20-11-21,4:1
0000005504,1,20-11-21,4:2
0000001425,3,20-11-21,4:4
0000005537,1,20-11-21,4:6
0000005150,3,20-11-21,4:9
0000005535,3,20-11-21,4:10
0000001321,3,20-11-21,4:10
0000005462,3,20-11-21,4:22
0000005478,3,20-11-21,4:22
0000001311,1,20-11-21,4:44
0000009055,1,20-11-21,4:46
0000001362,3,20-11-21,5:1
0000001455,1,20-11-21,5:52
0000001268,1,20-11-21,5:52
0000009058,1,20-11-21,5:53
0000009040,1,20-11-21,5:59
0000000651,1,20-11-21,6:1
0000009057,1,20-11-21,6:2
0000009049,1,20-11-21,6:2
0000001268,3,20-11-21,6:48
0000000649,3,20-11-21,10:1
0000005567,1,20-11-21,11:7
0000001384,1,20-11-21,11:35
0000001462,1,20-11-21,11:39
0000001441,1,20-11-21,11:45
0000005533,1,20-11-21,11:48
0000005536,1,20-11-21,11:48
0000001335,1,20-11-21,11:48
0000001419,1,20-11-21,11:51
0000009049,3,20-11-21,11:56
0000009055,3,20-11-21,11:56
0000009058,3,20-11-21,11:57
0000009057,3,20-11-21,11:57
0000000651,3,20-11-21,12:0
0000001311,3,20-11-21,12:0
0000005566,3,20-11-21,12:0
0000005241,3,20-11-21,12:0
0000005504,3,20-11-21,12:1
