id,taCode,Date,time
0000006159,255,15-12-21,7:13
0000002800,255,15-12-21,7:14
0000003019,255,15-12-21,7:14
0000000930,255,15-12-21,7:15
0000005431,255,15-12-21,7:19
0000000698,255,15-12-21,7:22
0000000896,255,15-12-21,7:23
0000000810,255,15-12-21,7:23
0000001380,255,15-12-21,7:24
0000000302,255,15-12-21,7:26
0000000730,255,15-12-21,7:26
0000000668,255,15-12-21,7:27
0000006134,255,15-12-21,7:30
0000000038,255,15-12-21,7:31
0000000524,255,15-12-21,7:32
0000002973,255,15-12-21,7:33
0000006111,255,15-12-21,7:36
0000006174,255,15-12-21,7:37
0000000924,255,15-12-21,7:37
0000000781,255,15-12-21,15:21
0000001381,255,15-12-21,15:29
0000000905,255,15-12-21,16:0
0000006123,255,15-12-21,16:1
0000000894,255,15-12-21,16:2
0000006168,255,15-12-21,16:3
0000000524,255,15-12-21,16:9
0000001263,255,15-12-21,16:15
0000000668,255,15-12-21,16:16
0000000573,255,15-12-21,16:20
0000000710,255,15-12-21,17:3
0000002973,255,15-12-21,17:52
0000000680,255,15-12-21,17:56
0000000907,255,15-12-21,17:58
0000000805,255,15-12-21,22:0
0000000805,255,15-12-21,22:0
0000000680,255,16-12-21,4:41
0000008084,255,16-12-21,5:26
0000008081,255,16-12-21,5:31
0000008087,255,16-12-21,5:44
0000000828,255,16-12-21,5:44
0000000800,255,16-12-21,5:45
0000008086,255,16-12-21,5:52
0000008088,255,16-12-21,5:59
0000008089,255,16-12-21,6:0
0000008083,255,16-12-21,6:1
0000008093,255,16-12-21,6:3
0000000802,255,16-12-21,6:3
0000008092,255,16-12-21,6:3
0000008085,255,16-12-21,6:7
0000008082,255,16-12-21,6:9
0000000865,255,16-12-21,6:13
0000000900,255,16-12-21,6:18
0000008090,255,16-12-21,6:19
0000006141,255,16-12-21,6:20
0000000897,255,16-12-21,6:28
0000000743,255,16-12-21,6:29
0000000702,255,16-12-21,6:29
0000000668,255,16-12-21,6:30
0000006103,255,16-12-21,6:35
0000000912,255,16-12-21,6:36
0000000892,255,16-12-21,6:45
0000006102,255,16-12-21,6:47
0000000599,255,16-12-21,6:48
0000000789,255,16-12-21,6:49
0000000780,255,16-12-21,6:51
0000006144,255,16-12-21,6:52
0000000722,255,16-12-21,6:53
0000006164,255,16-12-21,6:53
0000000786,255,16-12-21,6:55
0000000915,255,16-12-21,6:58
0000000720,255,16-12-21,6:59
0000006091,255,16-12-21,6:59
0000000524,255,16-12-21,7:0
0000006117,255,16-12-21,7:0
