id,taCode,Date,time
0000000829,255,23-11-21,13:15
0000000708,255,23-11-21,13:35
0000000672,255,23-11-21,13:36
0000000672,255,23-11-21,13:45
0000000797,255,23-11-21,14:0
0000006162,255,23-11-21,14:0
0000000786,255,23-11-21,14:0
0000000763,255,23-11-21,14:0
0000000906,255,23-11-21,14:2
0000000823,255,23-11-21,15:1
0000006155,255,23-11-21,15:28
0000006158,255,23-11-21,15:30
0000000831,255,23-11-21,16:0
0000000700,255,23-11-21,16:0
0000006140,255,23-11-21,16:0
0000000320,255,23-11-21,16:0
0000006152,255,23-11-21,16:0
0000000619,255,23-11-21,16:0
0000000588,255,23-11-21,16:0
0000000350,255,23-11-21,16:0
0000000361,255,23-11-21,16:0
0000000593,255,23-11-21,16:0
0000002941,255,23-11-21,16:1
0000006160,255,23-11-21,16:1
0000000648,255,23-11-21,16:1
0000000785,255,23-11-21,16:1
0000000889,255,23-11-21,16:1
0000000828,255,23-11-21,16:1
0000000835,255,23-11-21,16:1
0000006115,255,23-11-21,16:1
0000000839,255,23-11-21,16:2
0000000577,255,23-11-21,16:2
0000000302,255,23-11-21,16:2
0000006156,255,23-11-21,16:2
0000000767,255,23-11-21,16:2
0000006170,255,23-11-21,16:2
0000000841,255,23-11-21,16:2
0000000864,255,23-11-21,16:2
0000006171,255,23-11-21,16:3
0000000524,255,23-11-21,16:3
0000000806,255,23-11-21,16:3
0000002957,255,23-11-21,16:3
0000000774,255,23-11-21,16:3
0000006118,255,23-11-21,16:3
0000000114,255,23-11-21,16:3
0000000863,255,23-11-21,16:4
0000000861,255,23-11-21,16:4
0000000545,255,23-11-21,16:4
0000006167,255,23-11-21,16:4
0000000761,255,23-11-21,16:4
0000006163,255,23-11-21,16:4
0000000678,255,23-11-21,16:4
0000000616,255,23-11-21,16:5
0000006111,255,23-11-21,16:5
0000000859,255,23-11-21,16:6
0000000243,255,23-11-21,16:7
0000000902,255,23-11-21,16:7
0000000903,255,23-11-21,16:8
0000000725,255,23-11-21,16:8
0000000914,255,23-11-21,16:8
0000000833,255,23-11-21,16:8
0000000740,255,23-11-21,16:10
0000006138,255,23-11-21,16:11
0000000852,255,23-11-21,16:11
0000000920,255,23-11-21,16:11
0000000817,255,23-11-21,16:12
0000006168,255,23-11-21,16:12
0000000713,255,23-11-21,16:12
0000006122,255,23-11-21,16:13
0000000705,255,23-11-21,16:14
0000000391,255,23-11-21,16:16
0000000894,255,23-11-21,16:16
0000000744,255,23-11-21,16:17
0000000677,255,23-11-21,16:22
0000000795,255,23-11-21,16:23
0000000850,255,23-11-21,16:28
0000000738,255,23-11-21,16:33
0000000801,255,23-11-21,16:37
0000006154,255,23-11-21,16:37
0000006139,255,23-11-21,16:41
0000000843,255,23-11-21,16:54
0000000710,255,23-11-21,17:0
0000000854,255,23-11-21,17:6
0000000854,255,23-11-21,17:6
0000006137,255,23-11-21,17:19
0000000901,255,23-11-21,17:19
0000000777,255,23-11-21,17:26
0000002950,255,23-11-21,17:58
0000000753,255,23-11-21,18:48
0000000729,255,23-11-21,19:27
0000000784,255,23-11-21,19:38
0000000112,255,23-11-21,19:40
0000000853,255,23-11-21,20:14
0000000735,255,23-11-21,20:32
0000000563,255,23-11-21,20:32
0000006153,255,23-11-21,20:33
0000000672,255,23-11-21,20:38
0000001380,255,23-11-21,21:10
0000000708,255,23-11-21,21:11
0000000679,255,23-11-21,21:40
0000000846,255,24-11-21,5:17
0000000829,255,24-11-21,5:19
0000000848,255,24-11-21,5:28
0000000679,255,24-11-21,5:29
0000000797,255,24-11-21,5:31
0000000329,255,24-11-21,5:31
0000006162,255,24-11-21,5:49
0000000763,255,24-11-21,5:49
