id,taCode,Date,time
0000000599,255,13-12-21,15:0
0000000764,255,13-12-21,15:1
0000000758,255,13-12-21,15:2
0000000278,255,13-12-21,16:0
0000000831,255,13-12-21,16:0
0000002947,255,13-12-21,16:0
0000000563,255,13-12-21,16:0
0000000929,255,13-12-21,16:2
0000000928,255,13-12-21,16:2
0000000734,255,13-12-21,16:2
0000000809,255,13-12-21,16:2
0000000927,255,13-12-21,16:2
0000006144,255,13-12-21,16:2
0000000121,255,13-12-21,16:2
0000003069,255,13-12-21,16:3
0000000905,255,13-12-21,16:4
0000000896,255,13-12-21,16:6
0000006123,255,13-12-21,16:6
0000001263,255,13-12-21,16:6
0000006135,255,13-12-21,16:7
0000000855,255,13-12-21,16:7
0000000366,255,13-12-21,16:10
0000000363,255,13-12-21,16:14
0000000029,255,13-12-21,16:20
0000000582,255,13-12-21,16:22
0000006111,255,13-12-21,17:8
0000006150,255,13-12-21,17:9
0000000916,255,13-12-21,17:42
0000000917,255,13-12-21,18:5
0000000918,255,13-12-21,18:57
0000000278,255,14-12-21,7:20
0000000929,255,14-12-21,7:20
0000000928,255,14-12-21,7:33
0000000927,255,14-12-21,7:47
0000000783,255,14-12-21,7:58
0000000801,255,14-12-21,8:0
0000000917,255,14-12-21,8:8
0000006168,255,14-12-21,8:11
0000000687,255,14-12-21,8:33
0000000918,255,14-12-21,8:40
