id,taCode,Date,time
0000008082,255,19-11-21,12:23
0000000786,255,19-11-21,14:0
0000008095,255,19-11-21,14:30
0000008089,255,19-11-21,14:30
0000008088,255,19-11-21,14:30
0000008087,255,19-11-21,14:31
0000008091,255,19-11-21,14:34
0000008093,255,19-11-21,14:34
0000008094,255,19-11-21,14:34
0000008084,255,19-11-21,14:39
0000008085,255,19-11-21,14:39
0000008092,255,19-11-21,14:39
0000008090,255,19-11-21,14:40
0000008086,255,19-11-21,14:40
0000008083,255,19-11-21,14:40
0000000915,255,19-11-21,15:3
0000000781,255,19-11-21,15:11
0000006117,255,19-11-21,15:14
0000006091,255,19-11-21,15:16
0000000350,255,19-11-21,16:0
0000001368,255,19-11-21,16:0
0000000711,255,19-11-21,16:0
0000006102,255,19-11-21,16:0
0000000648,255,19-11-21,16:0
0000000820,255,19-11-21,16:0
0000000926,255,19-11-21,16:0
0000008075,255,19-11-21,16:0
0000000810,255,19-11-21,16:0
0000006149,255,19-11-21,16:1
0000000825,255,19-11-21,16:1
0000006159,255,19-11-21,16:1
0000000709,255,19-11-21,16:1
0000000913,255,19-11-21,16:1
0000000745,255,19-11-21,16:1
0000000068,255,19-11-21,16:1
0000002992,255,19-11-21,16:1
0000000827,255,19-11-21,16:1
0000003017,255,19-11-21,16:2
0000000720,255,19-11-21,16:2
0000006121,255,19-11-21,16:2
0000006118,255,19-11-21,16:2
0000006148,255,19-11-21,16:2
0000000353,255,19-11-21,16:3
0000000767,255,19-11-21,16:3
0000000828,255,19-11-21,16:3
0000006147,255,19-11-21,16:3
0000000800,255,19-11-21,16:3
0000000808,255,19-11-21,16:4
0000000593,255,19-11-21,16:4
0000000930,255,19-11-21,16:4
0000000689,255,19-11-21,16:4
0000002800,255,19-11-21,16:5
0000006120,255,19-11-21,16:5
0000000642,255,19-11-21,16:5
0000001391,255,19-11-21,16:5
0000000730,255,19-11-21,16:5
0000000727,255,19-11-21,16:5
0000000773,255,19-11-21,16:5
0000000852,255,19-11-21,16:6
0000000659,255,19-11-21,16:7
0000006166,255,19-11-21,16:7
0000000792,255,19-11-21,16:8
0000003024,255,19-11-21,16:8
0000000698,255,19-11-21,16:9
0000000706,255,19-11-21,16:9
0000000668,255,19-11-21,16:9
0000000302,255,19-11-21,16:10
0000000519,255,19-11-21,16:12
0000000911,255,19-11-21,16:12
0000000843,255,19-11-21,16:12
0000000920,255,19-11-21,16:13
0000006174,255,19-11-21,16:13
0000000912,255,19-11-21,16:14
0000006157,255,19-11-21,16:16
0000000903,255,19-11-21,16:16
0000000701,255,19-11-21,16:17
0000002799,255,19-11-21,16:17
0000006168,255,19-11-21,16:18
0000000842,255,19-11-21,16:18
0000000894,255,19-11-21,16:21
0000000608,255,19-11-21,16:30
0000006095,255,19-11-21,16:30
0000008076,255,19-11-21,16:39
0000000861,255,19-11-21,16:39
0000006176,255,19-11-21,16:42
0000000900,255,19-11-21,16:44
0000000670,255,19-11-21,16:47
0000000038,255,19-11-21,16:49
0000003104,255,19-11-21,16:56
0000006115,255,19-11-21,17:1
0000000524,255,19-11-21,17:3
0000000262,255,19-11-21,17:8
0000006134,255,19-11-21,17:25
0000000811,255,19-11-21,17:28
0000000699,255,19-11-21,17:30
0000009952,255,19-11-21,17:32
0000005954,255,19-11-21,17:37
0000006122,255,19-11-21,17:51
0000006169,255,19-11-21,17:54
0000006153,255,19-11-21,17:57
0000000807,255,19-11-21,18:40
0000000931,255,19-11-21,19:24
0000006092,255,19-11-21,20:11
0000000848,255,19-11-21,20:34
0000000680,255,19-11-21,20:40
0000000696,255,19-11-21,20:46
0000001263,255,19-11-21,21:14
0000000848,255,20-11-21,5:54
0000006137,255,20-11-21,8:39
0000006092,255,20-11-21,12:9
0000000679,255,20-11-21,13:0
0000006092,255,20-11-21,18:46
0000000679,255,20-11-21,20:31
0000000848,255,21-11-21,5:26
0000000329,255,21-11-21,5:27
0000000848,255,21-11-21,12:54
0000001304,255,22-11-21,4:29
0000000680,255,22-11-21,5:0
0000008094,255,22-11-21,5:14
0000000846,255,22-11-21,5:25
0000000828,255,22-11-21,5:37
0000008095,255,22-11-21,5:37
0000008080,255,22-11-21,5:41
0000008082,255,22-11-21,5:42
0000008092,255,22-11-21,5:46
0000008089,255,22-11-21,5:58
0000008088,255,22-11-21,5:58
0000008084,255,22-11-21,6:0
0000006164,255,22-11-21,6:3
0000000811,255,22-11-21,6:6
0000008091,255,22-11-21,6:13
0000000802,255,22-11-21,6:16
0000008085,255,22-11-21,6:20
0000006141,255,22-11-21,6:20
0000000865,255,22-11-21,6:21
0000008090,255,22-11-21,6:22
0000006103,255,22-11-21,6:30
0000003069,255,22-11-21,6:33
0000000709,255,22-11-21,6:33
0000000799,255,22-11-21,6:39
0000000796,255,22-11-21,6:41
0000000820,255,22-11-21,6:42
0000000701,255,22-11-21,6:42
0000008086,255,22-11-21,6:48
0000000900,255,22-11-21,6:49
0000000825,255,22-11-21,6:51
0000001391,255,22-11-21,6:52
0000006091,255,22-11-21,6:57
0000006117,255,22-11-21,6:59
0000000807,255,22-11-21,6:59
0000006149,255,22-11-21,7:2
0000006146,255,22-11-21,7:2
0000000896,255,22-11-21,7:5
0000000720,255,22-11-21,7:8
0000005431,255,22-11-21,7:13
0000003104,255,22-11-21,7:13
0000006102,255,22-11-21,7:13
0000000706,255,22-11-21,7:16
0000001380,255,22-11-21,7:16
0000006159,255,22-11-21,7:18
0000000608,255,22-11-21,7:18
0000000912,255,22-11-21,7:21
0000000730,255,22-11-21,7:23
0000000930,255,22-11-21,7:26
0000000786,255,22-11-21,7:26
0000000905,255,22-11-21,7:28
0000003024,255,22-11-21,7:29
0000009952,255,22-11-21,7:29
0000002800,255,22-11-21,7:30
0000006118,255,22-11-21,7:30
0000006134,255,22-11-21,7:31
0000006169,255,22-11-21,7:34
0000000591,255,22-11-21,7:35
0000000734,255,22-11-21,7:36
0000000894,255,22-11-21,7:36
0000000842,255,22-11-21,7:38
0000008075,255,22-11-21,7:38
0000006126,255,22-11-21,7:39
0000000924,255,22-11-21,7:41
0000006131,255,22-11-21,7:41
0000002992,255,22-11-21,7:41
0000000121,255,22-11-21,7:42
0000000864,255,22-11-21,7:42
0000000526,255,22-11-21,7:43
0000005954,255,22-11-21,7:43
0000006122,255,22-11-21,7:44
0000000827,255,22-11-21,7:44
0000001368,255,22-11-21,7:45
0000000841,255,22-11-21,7:46
0000000524,255,22-11-21,7:46
0000000599,255,22-11-21,7:46
0000009969,255,22-11-21,7:47
0000000699,255,22-11-21,7:48
0000000068,255,22-11-21,7:48
0000006148,255,22-11-21,7:49
0000000890,255,22-11-21,7:50
0000006092,255,22-11-21,7:50
0000000892,255,22-11-21,7:50
0000000909,255,22-11-21,7:51
0000009942,255,22-11-21,7:51
0000000784,255,22-11-21,7:52
0000006174,255,22-11-21,7:52
0000000722,255,22-11-21,7:53
0000006153,255,22-11-21,7:53
0000000616,255,22-11-21,7:54
0000000029,255,22-11-21,7:54
0000006147,255,22-11-21,7:54
0000000262,255,22-11-21,7:55
0000003017,255,22-11-21,7:55
0000000913,255,22-11-21,7:55
0000006111,255,22-11-21,7:55
0000006120,255,22-11-21,7:55
0000002570,255,22-11-21,7:56
0000000724,255,22-11-21,7:56
